event_id,name_clean,url,starts_at,start_year,start_month,start_dow,start_hour,season,is_weekend,holiday,category,city,price,is_free,ad_budget,capacity,lead_days,registrations,participants
1670152,Цена страсти,https://dvor-event.timepad.ru/event/1670152/,2021-06-06T18:00:00+0300,2021,6,6,15,summer,1,0,Кино,Москва,0,1,12402,106,12,98,70
1670158,Экскурсия «Нижний Новгород: город как текст»,https://pochtovoe.timepad.ru/event/1670158/,2021-06-04T16:30:00+0300,2021,6,4,13,summer,0,0,Экскурсии и путешествия,Москва,0,1,4893,53,19,58,43
1670172,"Историк Наталия Зазулина представит свою новую книгу в ""Библио-Глобусе""",https://knizhnyy-magazin-biblio-g.timepad.ru/event/1670172/,2021-06-06T16:00:00+0300,2021,6,6,13,summer,1,0,Другие события,Москва,0,1,8728,65,13,65,49
1670191,Открытый онлайн-тренинг по лукобегу,https://lukobeg-event.timepad.ru/event/1670191/,2021-06-07T13:00:00+0300,2021,6,0,10,summer,0,0,ИТ и интернет,Казань,0,1,4518,19,12,21,16
1670246,Проверка на двоих,https://stand-up-perm.timepad.ru/event/1670246/,2021-06-07T20:00:00+0300,2021,6,0,17,summer,0,0,Хобби и творчество,Москва,850,0,2179,13,11,13,11
1670262,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/1670262/,2021-06-05T21:00:00+0300,2021,6,5,18,summer,1,0,Концерты,Другие,950,0,16226,189,48,155,125
1670299,"Fashion-обучение ""Как обновить гардероб и внутренний мир""",https://na-radostyah-events.timepad.ru/event/1670299/,2021-06-06T15:00:00+0300,2021,6,6,12,summer,1,0,Другие события,Екатеринбург,0,1,3487,34,71,35,26
1670544,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/1670544/,2021-06-06T18:00:00+0300,2021,6,6,15,summer,1,0,Концерты,Другие,900,0,15011,132,35,109,97
1670571,"Выставка «Василиса, Алладин и мартовский заяц. Художник Екатерина Костина-Ващинская»е",https://yolka-art.timepad.ru/event/1670571/,2021-05-01T08:00:00+0300,2021,5,5,5,spring,1,1,Выставки,Москва,0,1,43066,173,47,219,142
1671732,Летний театральный лагерь в Сказкадариум,https://tsentr-skazochno-nauchnyk.timepad.ru/event/1671732/,2021-06-07T10:15:00+0300,2021,6,0,7,summer,0,0,Для детей,Екатеринбург,400,0,3556,16,25,13,11
1672276,Орнитологическая прогулка в парке УрГУПС,https://birdwatching-ekb.timepad.ru/event/1672276/,2021-06-08T06:30:00+0300,2021,6,1,3,summer,0,0,Экскурсии и путешествия,Москва,1700,0,5116,20,25,15,14
1672404,ОНЛАЙН-ФИТНЕС МАРАФОН,https://elena-deyanova.timepad.ru/event/1672404/,2021-06-07T10:04:00+0300,2021,6,0,7,summer,0,0,Красота и здоровье,Другие,0,1,2833,20,16,21,13
1672659,Семинар,https://i---deal.timepad.ru/event/1672659/,2021-06-08T11:00:00+0300,2021,6,1,8,summer,0,0,Бизнес,Москва,0,1,6288,42,33,45,27
1673114,"Дворовая вечеринка ""Городские комьюнити""",https://dobroemestodom.timepad.ru/event/1673114/,2021-06-26T15:00:00+0300,2021,6,5,12,summer,1,0,Искусство и культура,Москва,550,0,29527,164,19,125,111
1673345,"Розыгрыш от ООО ""КИММ""",https://kimm.timepad.ru/event/1673345/,2021-06-01T00:00:00+0300,2021,5,0,21,summer,0,0,Бизнес,Москва,0,1,5883,49,54,57,41
1674247,"""Лицо Слова"": Александр Пушкин",https://ndpc.timepad.ru/event/1674247/,2021-06-09T17:00:00+0300,2021,6,2,14,summer,0,0,Искусство и культура,Другие,0,1,5732,77,21,78,52
1674280,Питчинг как инструмент кино,https://akademiya-kommunika-org.timepad.ru/event/1674280/,2021-06-09T19:30:00+0300,2021,6,2,16,summer,0,0,Искусство и культура,Москва,0,1,13405,89,83,111,70
1674285,Телесные практики онлайн для себя и семьи,https://shkola-massazha.timepad.ru/event/1674285/,2021-06-20T10:31:00+0300,2021,6,6,7,summer,1,0,Красота и здоровье,Новосибирск,0,1,4225,36,19,40,23
1674303,Иностранный язык при трудностях обучения,https://alextomm.timepad.ru/event/1674303/,2021-06-08T11:00:00+0300,2021,6,1,8,summer,0,0,Иностранные языки,Другие,300,0,1143,10,40,6,5
1674401,"Marvel Contest of Champions Mod APK Latest Version (Menu, Immovable Enemies)",https://marvel-contest-mod-apk.timepad.ru/event/1674401/,2021-06-09T10:05:00+0300,2021,6,2,7,summer,0,0,ИТ и интернет,Другие,0,1,3814,18,12,24,16
1674829,Семинар,https://i---deal.timepad.ru/event/1674829/,2021-06-10T11:00:00+0300,2021,6,3,8,summer,0,0,Бизнес,Москва,0,1,5633,37,10,50,32
1674925,"Интернет-семинар ""Банкротство юридических лиц: новеллы законодательства и судебной практики в 2020-2021 годах. Арбитражный управляющий. Залоговые требования"".",https://arhangelsk-garant.timepad.ru/event/1674925/,2021-03-22T00:00:00+0300,2021,3,6,21,spring,0,0,Бизнес,Москва,3650,0,9565,54,11,54,43
1674945,"Интернет-семинар ""Антикоррупционные ограничения, запреты и требования на государственной службе. Предотвращения и урегулирование конфликта интересов. "".",https://arhangelsk-garant.timepad.ru/event/1674945/,2021-03-22T00:00:00+0300,2021,3,6,21,spring,0,0,Бизнес,Казань,2250,0,3784,44,18,40,35
1674953,"Интернет-семинар ""Импортозамещение в закупках по Закону № 44-ФЗ"".",https://arhangelsk-garant.timepad.ru/event/1674953/,2021-03-29T00:00:00+0300,2021,3,6,21,spring,0,0,Бизнес,Москва,3000,0,11811,78,31,65,57
1674957,"Интернет-семинар ""Оспаривание сделок по банкротным основаниям. Защита прав и интересов залоговых кредиторов при банкротстве залогодателей"".",https://arhangelsk-garant.timepad.ru/event/1674957/,2021-03-31T00:00:00+0300,2021,3,1,21,spring,0,0,Бизнес,Другие,1750,0,4930,36,18,28,24
1674966,"Интернет-семинар ""Стратегические изменения законодательного регулирования корпоративных закупок и обязательная корректировка Положения о закупках"".",https://arhangelsk-garant.timepad.ru/event/1674966/,2021-04-05T00:00:00+0300,2021,4,6,21,spring,0,0,Бизнес,Санкт-Петербург,0,1,4906,92,17,117,65
1674975,"Интернет-семинар ""Правовой режим недвижимого имущества и сделок с ним: комментарии к судебной практике и анализ актуальных практических вопросов"".",https://arhangelsk-garant.timepad.ru/event/1674975/,2021-04-12T00:00:00+0300,2021,4,6,21,spring,0,0,Бизнес,Казань,2350,0,4722,39,12,33,29
1674978,"Интернет-семинар ""Главное по НДС в 2021 году: изменения в исчислении и администрировании. Готовимся сдать декларацию за 1 кв.2021 без ошибок"".",https://arhangelsk-garant.timepad.ru/event/1674978/,2021-04-12T00:00:00+0300,2021,4,6,21,spring,0,0,Бизнес,Москва,0,1,7731,116,37,107,76
1674984,"Интернет-семинар ""Разъяснение ключевых положений земельного и смежного законодательства"".",https://arhangelsk-garant.timepad.ru/event/1674984/,2021-04-14T00:00:00+0300,2021,4,1,21,spring,0,0,Бизнес,Новосибирск,2050,0,5033,24,14,22,20
1674989,"Интернет-семинар Корпоративное право: актуальные вопросы реформы корпоративного законодательства и судебной практики, обзор судебной практики Верховного Суда РФ"".",https://arhangelsk-garant.timepad.ru/event/1674989/,2021-04-19T00:00:00+0300,2021,4,6,21,spring,0,0,Бизнес,Москва,4200,0,6841,42,25,38,34
1675054,"Интернет-семинар ""Практика применения законодательства о банкротстве в 2021 году"".",https://arhangelsk-garant.timepad.ru/event/1675054/,2021-04-26T00:00:00+0300,2021,4,6,21,spring,0,0,Бизнес,Другие,1500,0,5116,44,13,34,29
1675056,"Интернет-семинар ""Процедура конкурсного производства при банкротстве должника – юридического лица. Особенности банкротства отдельных категорий должников"".",https://arhangelsk-garant.timepad.ru/event/1675056/,2021-04-28T00:00:00+0300,2021,4,1,21,spring,0,0,Бизнес,Москва,0,1,5998,70,31,97,56
1675057,"Интернет-семинар ""Налоговые последствия хозяйственных договоров"".",https://arhangelsk-garant.timepad.ru/event/1675057/,2021-04-30T00:00:00+0300,2021,4,3,21,spring,0,0,Бизнес,Другие,2200,0,4608,23,42,23,20
1675166,Наблюдение за солнечным затмением 10 июня,https://astrobfu.timepad.ru/event/1675166/,2021-06-10T12:00:00+0300,2021,6,3,9,summer,0,0,Наука,Другие,0,1,4292,40,16,45,33
1675210,Кое-что Кое-где Кое-как | Запись игры,https://club60sec.timepad.ru/event/1675210/,2021-06-09T20:00:00+0300,2021,6,2,17,summer,0,0,Интеллектуальные игры,Москва,500,0,4592,33,12,25,22
1675235,"""Нет насилию!""",https://tsrb-im-l-soboleva.timepad.ru/event/1675235/,2021-06-09T10:02:00+0300,2021,6,2,7,summer,0,0,Выставки,Москва,250,0,19158,107,43,96,81
1675245,"""Заповедная Русь""",https://tsrb-im-l-soboleva.timepad.ru/event/1675245/,2021-06-09T10:13:00+0300,2021,6,2,7,summer,0,0,Выставки,Санкт-Петербург,250,0,23557,113,33,89,74
1675770,Заказ книги «Во все грумерские» июнь 2021,https://online-groom.timepad.ru/event/1675770/,2021-06-10T10:39:00+0300,2021,6,3,7,summer,0,0,Другие события,Москва,0,1,5898,31,26,34,25
1675779,"""По страницам Петербурга""",https://tsrb-im-l-soboleva.timepad.ru/event/1675779/,2021-06-10T10:59:00+0300,2021,6,3,7,summer,0,0,Выставки,Москва,0,1,22666,133,75,129,90
1675885,"Интернет-семинар ""Новеллы и судебная практика по финансовым сделкам"".",https://arhangelsk-garant.timepad.ru/event/1675885/,2021-05-04T00:00:00+0300,2021,5,0,21,spring,0,0,Бизнес,Другие,0,1,4633,38,19,39,28
1675890,"Предпродажа билетов со скидкой в аквазону парка ""Станция Морская""",https://stantsiya-morskaya.timepad.ru/event/1675890/,2021-06-10T15:00:00+0300,2021,6,3,12,summer,0,0,Другие развлечения,Новосибирск,0,1,6105,56,37,53,37
1675897,"Интернет-семинар ""Первичная документация – основа составления бухгалтерской и налоговой отчетности. Электронный документооборот 2021. Новации НК 2021 г. "".",https://arhangelsk-garant.timepad.ru/event/1675897/,2021-05-06T00:00:00+0300,2021,5,2,21,spring,0,0,Бизнес,Москва,4150,0,5158,46,59,45,39
1675898,"Интернет-семинар ""Договор купли-продажи и его отдельные виды"".",https://arhangelsk-garant.timepad.ru/event/1675898/,2021-05-26T00:00:00+0300,2021,5,1,21,spring,0,0,Бизнес,Екатеринбург,0,1,5365,64,27,74,42
1675900,"Интернет-семинар ""Договор подряда"".",https://arhangelsk-garant.timepad.ru/event/1675900/,2021-05-28T00:00:00+0300,2021,5,3,21,spring,0,0,Бизнес,Москва,0,1,7846,102,49,95,66
1676147,"КиноUP в баре ""DVOR"" / 13 июня",https://openmic.timepad.ru/event/1676147/,2021-06-13T20:00:00+0300,2021,6,6,17,summer,1,0,Кино,Другие,200,0,8332,37,15,30,27
1676931,«Моя семья»,https://norilskeparhia.timepad.ru/event/1676931/,2021-06-11T10:17:00+0300,2021,6,4,7,summer,0,0,Искусство и культура,Москва,0,1,11574,122,31,169,101
1676944,"""Колыбельная моему будущему ребенку""",https://norilskeparhia.timepad.ru/event/1676944/,2021-06-11T10:40:00+0300,2021,6,4,7,summer,0,0,Искусство и культура,Другие,300,0,7642,43,13,42,36
1676947,"""Семейные традиции""",https://norilskeparhia.timepad.ru/event/1676947/,2021-06-11T10:58:00+0300,2021,6,4,7,summer,0,0,Искусство и культура,Другие,0,1,6725,61,9,60,41
1676986,"12 июня - в День России, Союза армян России приглашает на премьеру спектакля ЛАНДЫШ и РОМАШКА в память о Великой Отечественной Войне",https://mosarminfo.timepad.ru/event/1676986/,2021-06-12T19:00:00+0300,2021,6,5,16,summer,1,1,Театры,Москва,0,1,23821,222,57,200,142
1676994,"Выставка ""Клод Моне. Гений импрессионизма""",https://art-ekspo-events.timepad.ru/event/1676994/,2021-06-11T11:00:00+0300,2021,6,4,8,summer,0,0,Выставки,Москва,400,0,27203,154,97,127,106
